key,sourceKind,sex,visualRace,age,style,lineage,row,column,relativePath,sourceSheet,imageWidth,imageHeight
rw-guest-custom06-r01-a10,guest,Female,fair,10,custom06,guest-custom06-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_custom06_r01_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r01-a16,guest,Female,fair,16,custom06,guest-custom06-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_custom06_r01_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r01-a24,guest,Female,fair,24,custom06,guest-custom06-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_custom06_r01_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,204,335
rw-guest-custom06-r01-a30,guest,Female,fair,30,custom06,guest-custom06-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_custom06_r01_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r01-a50,guest,Female,fair,50,custom06,guest-custom06-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_custom06_r01_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r02-a10,guest,Male,olive,10,custom06,guest-custom06-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_custom06_r02_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r02-a16,guest,Male,olive,16,custom06,guest-custom06-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_custom06_r02_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r02-a24,guest,Male,olive,24,custom06,guest-custom06-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_custom06_r02_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,204,335
rw-guest-custom06-r02-a30,guest,Male,olive,30,custom06,guest-custom06-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_custom06_r02_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r02-a50,guest,Male,olive,50,custom06,guest-custom06-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_custom06_r02_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r03-a10,guest,Female,black,10,custom06,guest-custom06-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_custom06_r03_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r03-a16,guest,Female,black,16,custom06,guest-custom06-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_custom06_r03_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r03-a24,guest,Female,black,24,custom06,guest-custom06-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_custom06_r03_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,204,335
rw-guest-custom06-r03-a30,guest,Female,black,30,custom06,guest-custom06-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_custom06_r03_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r03-a50,guest,Female,black,50,custom06,guest-custom06-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_custom06_r03_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r04-a10,guest,Male,eastern,10,custom06,guest-custom06-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_eastern_age10_custom06_r04_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r04-a16,guest,Male,eastern,16,custom06,guest-custom06-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_eastern_age16_custom06_r04_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r04-a24,guest,Male,eastern,24,custom06,guest-custom06-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_eastern_age24_custom06_r04_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,204,335
rw-guest-custom06-r04-a30,guest,Male,eastern,30,custom06,guest-custom06-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_eastern_age30_custom06_r04_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom06-r04-a50,guest,Male,eastern,50,custom06,guest-custom06-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_eastern_age50_custom06_r04_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (7).png,205,335
rw-guest-custom07-r01-a10,guest,Female,fair,10,custom07,guest-custom07-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_custom07_r01_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r01-a16,guest,Female,fair,16,custom07,guest-custom07-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_custom07_r01_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r01-a24,guest,Female,fair,24,custom07,guest-custom07-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_custom07_r01_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,204,335
rw-guest-custom07-r01-a30,guest,Female,fair,30,custom07,guest-custom07-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_custom07_r01_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r01-a50,guest,Female,fair,50,custom07,guest-custom07-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_custom07_r01_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r02-a10,guest,Male,olive,10,custom07,guest-custom07-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_custom07_r02_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r02-a16,guest,Male,olive,16,custom07,guest-custom07-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_custom07_r02_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r02-a24,guest,Male,olive,24,custom07,guest-custom07-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_custom07_r02_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,204,335
rw-guest-custom07-r02-a30,guest,Male,olive,30,custom07,guest-custom07-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_custom07_r02_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r02-a50,guest,Male,olive,50,custom07,guest-custom07-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_custom07_r02_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r03-a10,guest,Female,black,10,custom07,guest-custom07-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_custom07_r03_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r03-a16,guest,Female,black,16,custom07,guest-custom07-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_custom07_r03_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r03-a24,guest,Female,black,24,custom07,guest-custom07-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_custom07_r03_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,204,335
rw-guest-custom07-r03-a30,guest,Female,black,30,custom07,guest-custom07-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_custom07_r03_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r03-a50,guest,Female,black,50,custom07,guest-custom07-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_custom07_r03_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r04-a10,guest,Male,eastern,10,custom07,guest-custom07-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_eastern_age10_custom07_r04_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r04-a16,guest,Male,eastern,16,custom07,guest-custom07-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_eastern_age16_custom07_r04_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r04-a24,guest,Male,eastern,24,custom07,guest-custom07-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_eastern_age24_custom07_r04_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,204,335
rw-guest-custom07-r04-a30,guest,Male,eastern,30,custom07,guest-custom07-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_eastern_age30_custom07_r04_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom07-r04-a50,guest,Male,eastern,50,custom07,guest-custom07-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_eastern_age50_custom07_r04_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (9).png,205,335
rw-guest-custom08-r01-a10,guest,Female,fair,10,custom08,guest-custom08-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_custom08_r01_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r01-a16,guest,Female,fair,16,custom08,guest-custom08-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_custom08_r01_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r01-a24,guest,Female,fair,24,custom08,guest-custom08-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_custom08_r01_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,204,335
rw-guest-custom08-r01-a30,guest,Female,fair,30,custom08,guest-custom08-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_custom08_r01_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r01-a50,guest,Female,fair,50,custom08,guest-custom08-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_custom08_r01_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r02-a10,guest,Male,olive,10,custom08,guest-custom08-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_custom08_r02_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r02-a16,guest,Male,olive,16,custom08,guest-custom08-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_custom08_r02_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r02-a24,guest,Male,olive,24,custom08,guest-custom08-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_custom08_r02_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,204,335
rw-guest-custom08-r02-a30,guest,Male,olive,30,custom08,guest-custom08-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_custom08_r02_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r02-a50,guest,Male,olive,50,custom08,guest-custom08-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_custom08_r02_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r03-a10,guest,Female,black,10,custom08,guest-custom08-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_custom08_r03_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r03-a16,guest,Female,black,16,custom08,guest-custom08-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_custom08_r03_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r03-a24,guest,Female,black,24,custom08,guest-custom08-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_custom08_r03_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,204,335
rw-guest-custom08-r03-a30,guest,Female,black,30,custom08,guest-custom08-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_custom08_r03_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r03-a50,guest,Female,black,50,custom08,guest-custom08-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_custom08_r03_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r04-a10,guest,Male,eastern,10,custom08,guest-custom08-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_eastern_age10_custom08_r04_c01.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r04-a16,guest,Male,eastern,16,custom08,guest-custom08-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_eastern_age16_custom08_r04_c02.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r04-a24,guest,Male,eastern,24,custom08,guest-custom08-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_eastern_age24_custom08_r04_c03.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,204,335
rw-guest-custom08-r04-a30,guest,Male,eastern,30,custom08,guest-custom08-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_eastern_age30_custom08_r04_c04.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-custom08-r04-a50,guest,Male,eastern,50,custom08,guest-custom08-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_eastern_age50_custom08_r04_c05.png,assets/ravenwood/guest_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_31 (10).png,205,335
rw-guest-player01-r01-a10,guest,Female,olive,10,player01,guest-player01-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_olive_age10_player01_r01_c01.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r01-a16,guest,Female,olive,16,player01,guest-player01-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_olive_age16_player01_r01_c02.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r01-a24,guest,Female,olive,24,player01,guest-player01-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_olive_age24_player01_r01_c03.png,assets/ravenwood/guest_portraits/sheets/player01.png,195,353
rw-guest-player01-r01-a30,guest,Female,olive,30,player01,guest-player01-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_olive_age30_player01_r01_c04.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r01-a50,guest,Female,olive,50,player01,guest-player01-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_olive_age50_player01_r01_c05.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r02-a10,guest,Male,fair,10,player01,guest-player01-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_player01_r02_c01.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r02-a16,guest,Male,fair,16,player01,guest-player01-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_player01_r02_c02.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r02-a24,guest,Male,fair,24,player01,guest-player01-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_player01_r02_c03.png,assets/ravenwood/guest_portraits/sheets/player01.png,195,353
rw-guest-player01-r02-a30,guest,Male,fair,30,player01,guest-player01-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_player01_r02_c04.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r02-a50,guest,Male,fair,50,player01,guest-player01-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_player01_r02_c05.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r03-a10,guest,Female,olive,10,player01,guest-player01-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_olive_age10_player01_r03_c01.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,352
rw-guest-player01-r03-a16,guest,Female,olive,16,player01,guest-player01-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_olive_age16_player01_r03_c02.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,352
rw-guest-player01-r03-a24,guest,Female,olive,24,player01,guest-player01-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_olive_age24_player01_r03_c03.png,assets/ravenwood/guest_portraits/sheets/player01.png,195,352
rw-guest-player01-r03-a30,guest,Female,olive,30,player01,guest-player01-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_olive_age30_player01_r03_c04.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,352
rw-guest-player01-r03-a50,guest,Female,olive,50,player01,guest-player01-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_olive_age50_player01_r03_c05.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,352
rw-guest-player01-r04-a10,guest,Female,fair,10,player01,guest-player01-row-04,4,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_player01_r04_c01.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r04-a16,guest,Female,fair,16,player01,guest-player01-row-04,4,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_player01_r04_c02.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
rw-guest-player01-r04-a24,guest,Female,fair,24,player01,guest-player01-row-04,4,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_player01_r04_c03.png,assets/ravenwood/guest_portraits/sheets/player01.png,195,353
rw-guest-player01-r04-a30,guest,Female,fair,30,player01,guest-player01-row-04,4,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_player01_r04_c04.png,assets/ravenwood/guest_portraits/sheets/player01.png,194,353
